Time	Node	Type	Packets	
6	Node3	CacheHits	0
6	Node3	CacheMisses	0
6	Node4	CacheHits	0
6	Node4	CacheMisses	50
6	Node5	CacheHits	0
6	Node5	CacheMisses	0
6	Node6	CacheHits	0
6	Node6	CacheMisses	0
6	Node7	CacheHits	0
6	Node7	CacheMisses	50
6	Node8	CacheHits	0
6	Node8	CacheMisses	50
6.5	Node0	CacheHits	0
6.5	Node0	CacheMisses	50
6.5	Node1	CacheHits	0
6.5	Node1	CacheMisses	50
6.5	Node2	CacheHits	0
6.5	Node2	CacheMisses	0
6.5	Node3	CacheHits	0
6.5	Node3	CacheMisses	0
6.5	Node4	CacheHits	0
6.5	Node4	CacheMisses	50
6.5	Node5	CacheHits	0
6.5	Node5	CacheMisses	0
6.5	Node6	CacheHits	0
6.5	Node6	CacheMisses	0
6.5	Node7	CacheHits	0
6.5	Node7	CacheMisses	50
6.5	Node8	CacheHits	0
6.5	Node8	CacheMisses	50
7	Node0	CacheHits	0
7	Node0	CacheMisses	50
7	Node1	CacheHits	0
7	Node1	CacheMisses	50
7	Node2	CacheHits	0
7	Node2	CacheMisses	0
7	Node3	CacheHits	0
7	Node3	CacheMisses	0
7	Node4	CacheHits	0
7	Node4	CacheMisses	50
7	Node5	CacheHits	0
7	Node5	CacheMisses	0
7	Node6	CacheHits	0
7	Node6	CacheMisses	0
7	Node7	CacheHits	0
7	Node7	CacheMisses	50
7	Node8	CacheHits	0
7	Node8	CacheMisses	50
7.5	Node0	CacheHits	0
7.5	Node0	CacheMisses	50
7.5	Node1	CacheHits	0
7.5	Node1	CacheMisses	50
7.5	Node2	CacheHits	0
7.5	Node2	CacheMisses	0
7.5	Node3	CacheHits	0
7.5	Node3	CacheMisses	0
7.5	Node4	CacheHits	0
7.5	Node4	CacheMisses	50
7.5	Node5	CacheHits	0
7.5	Node5	CacheMisses	0
7.5	Node6	CacheHits	0
7.5	Node6	CacheMisses	0
7.5	Node7	CacheHits	0
7.5	Node7	CacheMisses	50
7.5	Node8	CacheHits	0
7.5	Node8	CacheMisses	50
8	Node0	CacheHits	0
8	Node0	CacheMisses	50
8	Node1	CacheHits	0
8	Node1	CacheMisses	50
8	Node2	CacheHits	0
8	Node2	CacheMisses	0
8	Node3	CacheHits	0
8	Node3	CacheMisses	0
8	Node4	CacheHits	0
8	Node4	CacheMisses	50
8	Node5	CacheHits	0
8	Node5	CacheMisses	0
8	Node6	CacheHits	0
8	Node6	CacheMisses	0
8	Node7	CacheHits	0
8	Node7	CacheMisses	50
8	Node8	CacheHits	0
8	Node8	CacheMisses	50
8.5	Node0	CacheHits	0
8.5	Node0	CacheMisses	50
8.5	Node1	CacheHits	0
8.5	Node1	CacheMisses	50
8.5	Node2	CacheHits	0
8.5	Node2	CacheMisses	0
8.5	Node3	CacheHits	0
8.5	Node3	CacheMisses	0
8.5	Node4	CacheHits	0
8.5	Node4	CacheMisses	50
8.5	Node5	CacheHits	0
8.5	Node5	CacheMisses	0
8.5	Node6	CacheHits	0
8.5	Node6	CacheMisses	0
8.5	Node7	CacheHits	0
8.5	Node7	CacheMisses	50
8.5	Node8	CacheHits	0
8.5	Node8	CacheMisses	50
9	Node0	CacheHits	0
9	Node0	CacheMisses	50
9	Node1	CacheHits	0
9	Node1	CacheMisses	50
9	Node2	CacheHits	0
9	Node2	CacheMisses	0
9	Node3	CacheHits	0
9	Node3	CacheMisses	0
9	Node4	CacheHits	0
9	Node4	CacheMisses	50
9	Node5	CacheHits	0
9	Node5	CacheMisses	0
9	Node6	CacheHits	0
9	Node6	CacheMisses	0
9	Node7	CacheHits	0
9	Node7	CacheMisses	50
9	Node8	CacheHits	0
9	Node8	CacheMisses	50
9.5	Node0	CacheHits	0
9.5	Node0	CacheMisses	50
9.5	Node1	CacheHits	0
9.5	Node1	CacheMisses	50
9.5	Node2	CacheHits	0
9.5	Node2	CacheMisses	0
9.5	Node3	CacheHits	0
9.5	Node3	CacheMisses	0
9.5	Node4	CacheHits	0
9.5	Node4	CacheMisses	50
9.5	Node5	CacheHits	0
9.5	Node5	CacheMisses	0
9.5	Node6	CacheHits	0
9.5	Node6	CacheMisses	0
9.5	Node7	CacheHits	0
9.5	Node7	CacheMisses	50
9.5	Node8	CacheHits	0
9.5	Node8	CacheMisses	50
10	Node0	CacheHits	0
10	Node0	CacheMisses	50
10	Node1	CacheHits	0
10	Node1	CacheMisses	50
10	Node2	CacheHits	0
10	Node2	CacheMisses	0
10	Node3	CacheHits	0
10	Node3	CacheMisses	0
10	Node4	CacheHits	0
10	Node4	CacheMisses	50
10	Node5	CacheHits	0
10	Node5	CacheMisses	0
10	Node6	CacheHits	0
10	Node6	CacheMisses	0
10	Node7	CacheHits	0
10	Node7	CacheMisses	50
10	Node8	CacheHits	0
10	Node8	CacheMisses	50
10.5	Node0	CacheHits	0
10.5	Node0	CacheMisses	50
10.5	Node1	CacheHits	0
10.5	Node1	CacheMisses	50
10.5	Node2	CacheHits	0
10.5	Node2	CacheMisses	0
10.5	Node3	CacheHits	0
10.5	Node3	CacheMisses	0
10.5	Node4	CacheHits	0
10.5	Node4	CacheMisses	50
10.5	Node5	CacheHits	0
10.5	Node5	CacheMisses	0
10.5	Node6	CacheHits	0
10.5	Node6	CacheMisses	0
10.5	Node7	CacheHits	0
10.5	Node7	CacheMisses	50
10.5	Node8	CacheHits	0
10.5	Node8	CacheMisses	50
11	Node0	CacheHits	0
11	Node0	CacheMisses	50
11	Node1	CacheHits	0
11	Node1	CacheMisses	50
11	Node2	CacheHits	0
11	Node2	CacheMisses	0
11	Node3	CacheHits	0
11	Node3	CacheMisses	0
11	Node4	CacheHits	0
11	Node4	CacheMisses	50
11	Node5	CacheHits	0
11	Node5	CacheMisses	0
11	Node6	CacheHits	0
11	Node6	CacheMisses	0
11	Node7	CacheHits	0
11	Node7	CacheMisses	50
11	Node8	CacheHits	0
11	Node8	CacheMisses	50
11.5	Node0	CacheHits	0
11.5	Node0	CacheMisses	50
11.5	Node1	CacheHits	0
11.5	Node1	CacheMisses	50
11.5	Node2	CacheHits	0
11.5	Node2	CacheMisses	0
11.5	Node3	CacheHits	0
11.5	Node3	CacheMisses	0
11.5	Node4	CacheHits	0
11.5	Node4	CacheMisses	50
11.5	Node5	CacheHits	0
11.5	Node5	CacheMisses	0
11.5	Node6	CacheHits	0
11.5	Node6	CacheMisses	0
11.5	Node7	CacheHits	0
11.5	Node7	CacheMisses	50
11.5	Node8	CacheHits	0
11.5	Node8	CacheMisses	50
12	Node0	CacheHits	0
12	Node0	CacheMisses	50
12	Node1	CacheHits	0
12	Node1	CacheMisses	50
12	Node2	CacheHits	0
12	Node2	CacheMisses	0
12	Node3	CacheHits	0
12	Node3	CacheMisses	0
12	Node4	CacheHits	0
12	Node4	CacheMisses	50
12	Node5	CacheHits	0
12	Node5	CacheMisses	0
12	Node6	CacheHits	0
12	Node6	CacheMisses	0
12	Node7	CacheHits	0
12	Node7	CacheMisses	50
12	Node8	CacheHits	0
12	Node8	CacheMisses	50
12.5	Node0	CacheHits	0
12.5	Node0	CacheMisses	50
12.5	Node1	CacheHits	0
12.5	Node1	CacheMisses	50
12.5	Node2	CacheHits	0
12.5	Node2	CacheMisses	0
12.5	Node3	CacheHits	0
12.5	Node3	CacheMisses	0
12.5	Node4	CacheHits	0
12.5	Node4	CacheMisses	50
12.5	Node5	CacheHits	0
12.5	Node5	CacheMisses	0
