Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
1.78485	Node0	0	167	LastDelay	0.114848	114848	1	4
1.78485	Node0	0	167	FullDelay	0.114848	114848	1	4
1.79485	Node0	0	168	LastDelay	0.114848	114848	1	4
1.79485	Node0	0	168	FullDelay	0.114848	114848	1	4
1.80485	Node0	0	169	LastDelay	0.114848	114848	1	4
1.80485	Node0	0	169	FullDelay	0.114848	114848	1	4
1.81485	Node0	0	170	LastDelay	0.114848	114848	1	4
1.81485	Node0	0	170	FullDelay	0.114848	114848	1	4
1.82485	Node0	0	171	LastDelay	0.114848	114848	1	4
1.82485	Node0	0	171	FullDelay	0.114848	114848	1	4
1.83485	Node0	0	172	LastDelay	0.114848	114848	1	4
1.83485	Node0	0	172	FullDelay	0.114848	114848	1	4
1.84485	Node0	0	173	LastDelay	0.114848	114848	1	4
1.84485	Node0	0	173	FullDelay	0.114848	114848	1	4
1.85485	Node0	0	174	LastDelay	0.114848	114848	1	4
1.85485	Node0	0	174	FullDelay	0.114848	114848	1	4
1.86485	Node0	0	175	LastDelay	0.114848	114848	1	4
1.86485	Node0	0	175	FullDelay	0.114848	114848	1	4
1.87485	Node0	0	176	LastDelay	0.114848	114848	1	4
1.87485	Node0	0	176	FullDelay	0.114848	114848	1	4
1.88485	Node0	0	177	LastDelay	0.114848	114848	1	4
1.88485	Node0	0	177	FullDelay	0.114848	114848	1	4
1.89485	Node0	0	178	LastDelay	0.114848	114848	1	4
1.89485	Node0	0	178	FullDelay	0.114848	114848	1	4
1.90485	Node0	0	179	LastDelay	0.114848	114848	1	4
1.90485	Node0	0	179	FullDelay	0.114848	114848	1	4
1.91485	Node0	0	180	LastDelay	0.114848	114848	1	4
1.91485	Node0	0	180	FullDelay	0.114848	114848	1	4
1.92485	Node0	0	181	LastDelay	0.114848	114848	1	4
1.92485	Node0	0	181	FullDelay	0.114848	114848	1	4
1.93485	Node0	0	182	LastDelay	0.114848	114848	1	4
1.93485	Node0	0	182	FullDelay	0.114848	114848	1	4
1.94485	Node0	0	183	LastDelay	0.114848	114848	1	4
1.94485	Node0	0	183	FullDelay	0.114848	114848	1	4
1.95485	Node0	0	184	LastDelay	0.114848	114848	1	4
1.95485	Node0	0	184	FullDelay	0.114848	114848	1	4
1.96485	Node0	0	185	LastDelay	0.114848	114848	1	4
1.96485	Node0	0	185	FullDelay	0.114848	114848	1	4
1.97485	Node0	0	186	LastDelay	0.114848	114848	1	4
1.97485	Node0	0	186	FullDelay	0.114848	114848	1	4
1.98485	Node0	0	187	LastDelay	0.114848	114848	1	4
1.98485	Node0	0	187	FullDelay	0.114848	114848	1	4
1.99485	Node0	0	188	LastDelay	0.114848	114848	1	4
1.99485	Node0	0	188	FullDelay	0.114848	114848	1	4
2.00485	Node0	0	189	LastDelay	0.114848	114848	1	4
2.00485	Node0	0	189	FullDelay	0.114848	114848	1	4
