Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
0.175762	leaf-3	0	17	LastDelay	0.0057616	5761.6	1	2
0.175762	leaf-3	0	17	FullDelay	0.0057616	5761.6	1	2
0.176615	leaf-2	0	17	LastDelay	0.0066152	6615.2	1	2
0.176615	leaf-2	0	17	FullDelay	0.0066152	6615.2	1	2
0.176615	leaf-4	0	17	LastDelay	0.0066152	6615.2	1	2
0.176615	leaf-4	0	17	FullDelay	0.0066152	6615.2	1	2
0.185762	leaf-1	0	18	LastDelay	0.0057616	5761.6	1	2
0.185762	leaf-1	0	18	FullDelay	0.0057616	5761.6	1	2
0.185762	leaf-3	0	18	LastDelay	0.0057616	5761.6	1	2
0.185762	leaf-3	0	18	FullDelay	0.0057616	5761.6	1	2
0.186615	leaf-2	0	18	LastDelay	0.0066152	6615.2	1	2
0.186615	leaf-2	0	18	FullDelay	0.0066152	6615.2	1	2
0.186615	leaf-4	0	18	LastDelay	0.0066152	6615.2	1	2
0.186615	leaf-4	0	18	FullDelay	0.0066152	6615.2	1	2
0.195762	leaf-1	0	19	LastDelay	0.0057616	5761.6	1	2
0.195762	leaf-1	0	19	FullDelay	0.0057616	5761.6	1	2
0.195762	leaf-3	0	19	LastDelay	0.0057616	5761.6	1	2
0.195762	leaf-3	0	19	FullDelay	0.0057616	5761.6	1	2
0.196615	leaf-2	0	19	LastDelay	0.0066152	6615.2	1	2
0.196615	leaf-2	0	19	FullDelay	0.0066152	6615.2	1	2
0.196615	leaf-4	0	19	LastDelay	0.0066152	6615.2	1	2
0.196615	leaf-4	0	19	FullDelay	0.0066152	6615.2	1	2
0.205762	leaf-1	0	20	LastDelay	0.0057616	5761.6	1	2
0.205762	leaf-1	0	20	FullDelay	0.0057616	5761.6	1	2
0.205762	leaf-3	0	20	LastDelay	0.0057616	5761.6	1	2
0.205762	leaf-3	0	20	FullDelay	0.0057616	5761.6	1	2
0.206615	leaf-2	0	20	LastDelay	0.0066152	6615.2	1	2
0.206615	leaf-2	0	20	FullDelay	0.0066152	6615.2	1	2
0.206615	leaf-4	0	20	LastDelay	0.0066152	6615.2	1	2
0.206615	leaf-4	0	20	FullDelay	0.0066152	6615.2	1	2
0.215762	leaf-1	0	21	LastDelay	0.0057616	5761.6	1	2
0.215762	leaf-1	0	21	FullDelay	0.0057616	5761.6	1	2
0.215762	leaf-3	0	21	LastDelay	0.0057616	5761.6	1	2
0.215762	leaf-3	0	21	FullDelay	0.0057616	5761.6	1	2
0.216615	leaf-2	0	21	LastDelay	0.0066152	6615.2	1	2
0.216615	leaf-2	0	21	FullDelay	0.0066152	6615.2	1	2
0.216615	leaf-4	0	21	LastDelay	0.0066152	6615.2	1	2
0.216615	leaf-4	0	21	FullDelay	0.0066152	6615.2	1	2
0.225762	leaf-1	0	22	LastDelay	0.0057616	5761.6	1	2
0.225762	leaf-1	0	22	FullDelay	0.0057616	5761.6	1	2
0.225762	leaf-3	0	22	LastDelay	0.0057616	5761.6	1	2
0.225762	leaf-3	0	22	FullDelay	0.0057616	5761.6	1	2
0.226615	leaf-2	0	22	LastDelay	0.0066152	6615.2	1	2
0.226615	leaf-2	0	22	FullDelay	0.0066152	6615.2	1	2
0.226615	leaf-4	0	22	LastDelay	0.0066152	6615.2	1	2
0.226615	leaf-4	0	22	FullDelay	0.0066152	6615.2	1	2
0.235762	leaf-1	0	23	LastDelay	0.0057616	5761.6	1	2
0.235762	leaf-1	0	23	FullDelay	0.0057616	5761.6	1	2
0.235762	leaf-3	0	23	LastDelay	0.0057616	5761.6	1	2
0.235762	leaf-3	0	23	FullDelay	0.0057616	5761.6	1	2
0.236615	leaf-2	0	23	LastDelay	0.0066152	6615.2	1	2
0.236615	leaf-2	0	23	FullDelay	0.0066152	6615.2	1	2
0.236615	leaf-4	0	23	LastDelay	0.0066152	6615.2	1	2
0.236615	leaf-4	0	23	FullDelay	0.0066152	6615.2	1	2
0.245762	leaf-1	0	24	LastDelay	0.0057616	5761.6	1	2
0.245762	leaf-1	0	24	FullDelay	0.0057616	5761.6	1	2
0.245762	leaf-3	0	24	LastDelay	0.0057616	5761.6	1	2
0.245762	leaf-3	0	24	FullDelay	0.0057616	5761.6	1	2
0.246615	leaf-2	0	24	LastDelay	0.0066152	6615.2	1	2
0.246615	leaf-2	0	24	FullDelay	0.0066152	6615.2	1	2
0.246615	leaf-4	0	24	LastDelay	0.0066152	6615.2	1	2
0.246615	leaf-4	0	24	FullDelay	0.0066152	6615.2	1	2
0.255762	leaf-1	0	25	LastDelay	0.0057616	5761.6	1	2
0.255762	leaf-1	0	25	FullDelay	0.0057616	5761.6	1	2
0.255762	leaf-3	0	25	LastDelay	0.0057616	5761.6	1	2
0.255762	leaf-3	0	25	FullDelay	0.0057616	5761.6	1	2
0.256615	leaf-2	0	25	LastDelay	0.0066152	6615.2	1	2
0.256615	leaf-2	0	25	FullDelay	0.0066152	6615.2	1	2
0.256615	leaf-4	0	25	LastDelay	0.0066152	6615.2	1	2
0.256615	leaf-4	0	25	FullDelay	0.0066152	6615.2	1	2
0.265762	leaf-1	0	26	LastDelay	0.0057616	5761.6	1	2
0.265762	leaf-1	0	26	FullDelay	0.0057616	5761.6	1	2
0.265762	leaf-3	0	26	LastDelay	0.0057616	5761.6	1	2
0.265762	leaf-3	0	26	FullDelay	0.0057616	5761.6	1	2
0.266615	leaf-2	0	26	LastDelay	0.0066152	6615.2	1	2
0.266615	leaf-2	0	26	FullDelay	0.0066152	6615.2	1	2
0.266615	leaf-4	0	26	LastDelay	0.0066152	6615.2	1	2
0.266615	leaf-4	0	26	FullDelay	0.0066152	6615.2	1	2
0.275762	leaf-1	0	27	LastDelay	0.0057616	5761.6	1	2
0.275762	leaf-1	0	27	FullDelay	0.0057616	5761.6	1	2
0.275762	leaf-3	0	27	LastDelay	0.0057616	5761.6	1	2
0.275762	leaf-3	0	27	FullDelay	0.0057616	5761.6	1	2
0.276615	leaf-2	0	27	LastDelay	0.0066152	6615.2	1	2
0.276615	leaf-2	0	27	FullDelay	0.0066152	6615.2	1	2
0.276615	leaf-4	0	27	LastDelay	0.0066152	6615.2	1	2
0.276615	leaf-4	0	27	FullDelay	0.0066152	6615.2	1	2
0.285762	leaf-1	0	28	LastDelay	0.0057616	5761.6	1	2
0.285762	leaf-1	0	28	FullDelay	0.0057616	5761.6	1	2
0.285762	leaf-3	0	28	LastDelay	0.0057616	5761.6	1	2
0.285762	leaf-3	0	28	FullDelay	0.0057616	5761.6	1	2
0.286615	leaf-2	0	28	LastDelay	0.0066152	6615.2	1	2
0.286615	leaf-2	0	28	FullDelay	0.0066152	6615.2	1	2
0.286615	leaf-4	0	28	LastDelay	0.0066152	6615.2	1	2
0.286615	leaf-4	0	28	FullDelay	0.0066152	6615.2	1	2
0.295762	leaf-1	0	29	LastDelay	0.0057616	5761.6	1	2
0.295762	leaf-1	0	29	FullDelay	0.0057616	5761.6	1	2
0.295762	leaf-3	0	29	LastDelay	0.0057616	5761.6	1	2
0.295762	leaf-3	0	29	FullDelay	0.0057616	5761.6	1	2
0.296615	leaf-2	0	29	LastDelay	0.0066152	6615.2	1	2
0.296615	leaf-2	0	29	FullDelay	0.0066152	6615.2	1	2
0.296615	leaf-4	0	29	LastDelay	0.0066152	6615.2	1	2
0.296615	leaf-4	0	29	FullDelay	0.0066152	6615.2	1	2
0.305762	leaf-1	0	30	LastDelay	0.0057616	5761.6	1	2
0.305762	leaf-1	0	30	FullDelay	0.0057616	5761.6	1	2
0.305762	leaf-3	0	30	LastDelay	0.0057616	5761.6	1	2
0.305762	leaf-3	0	30	FullDelay	0.0057616	5761.6	1	2
0.306615	leaf-2	0	30	LastDelay	0.0066152	6615.2	1	2
0.306615	leaf-2	0	30	FullDelay	0.0066152	6615.2	1	2
0.306615	leaf-4	0	30	LastDelay	0.0066152	6615.2	1	2
0.306615	leaf-4	0	30	FullDelay	0.0066152	6615.2	1	2
0.315762	leaf-1	0	31	LastDelay	0.0057616	5761.6	1	2
0.315762	leaf-1	0	31	FullDelay	0.0057616	5761.6	1	2
0.315762	leaf-3	0	31	LastDelay	0.0057616	5761.6	1	2
0.315762	leaf-3	0	31	FullDelay	0.0057616	5761.6	1	2
