Time	Node	Type	Packets	
0.5	Rtr1	CacheHits	5
0.5	Rtr1	CacheMisses	1009
0.5	Rtr2	CacheHits	5
0.5	Rtr2	CacheMisses	1027
0.5	Rtr3	CacheHits	5
0.5	Rtr3	CacheMisses	997
0.5	Rtr7	CacheHits	7
0.5	Rtr7	CacheMisses	2991
0.5	Rtr4	CacheHits	410
0.5	Rtr4	CacheMisses	984
0.5	Rtr5	CacheHits	435
0.5	Rtr5	CacheMisses	1021
0.5	Rtr6	CacheHits	425
0.5	Rtr6	CacheMisses	989
0.5	Src1	CacheHits	3
0.5	Src1	CacheMisses	359
0.5	Src2	CacheHits	3
0.5	Src2	CacheMisses	347
0.5	Src3	CacheHits	3
0.5	Src3	CacheMisses	337
0.5	Src4	CacheHits	3
0.5	Src4	CacheMisses	365
0.5	Src5	CacheHits	3
0.5	Src5	CacheMisses	349
0.5	Src6	CacheHits	3
0.5	Src6	CacheMisses	343
0.5	Src7	CacheHits	3
0.5	Src7	CacheMisses	337
0.5	Src8	CacheHits	3
0.5	Src8	CacheMisses	351
0.5	Src9	CacheHits	3
0.5	Src9	CacheMisses	340
0.5	Dst1	CacheHits	3
0.5	Dst1	CacheMisses	325
0.5	Dst2	CacheHits	3
0.5	Dst2	CacheMisses	345
0.5	Dst3	CacheHits	3
0.5	Dst3	CacheMisses	320
0.5	Dst4	CacheHits	3
0.5	Dst4	CacheMisses	340
0.5	Dst5	CacheHits	3
0.5	Dst5	CacheMisses	336
0.5	Dst6	CacheHits	3
0.5	Dst6	CacheMisses	351
0.5	Dst7	CacheHits	3
0.5	Dst7	CacheMisses	324
0.5	Dst8	CacheHits	3
0.5	Dst8	CacheMisses	326
0.5	Dst9	CacheHits	3
0.5	Dst9	CacheMisses	345
1	Rtr1	CacheHits	0
1	Rtr1	CacheMisses	615
1	Rtr2	CacheHits	0
1	Rtr2	CacheMisses	507
1	Rtr3	CacheHits	0
1	Rtr3	CacheMisses	581
1	Rtr7	CacheHits	0
1	Rtr7	CacheMisses	1686
1	Rtr4	CacheHits	950
1	Rtr4	CacheMisses	572
1	Rtr5	CacheHits	1019
1	Rtr5	CacheMisses	486
1	Rtr6	CacheHits	851
1	Rtr6	CacheMisses	623
1	Src1	CacheHits	0
1	Src1	CacheMisses	185
1	Src2	CacheHits	0
1	Src2	CacheMisses	203
1	Src3	CacheHits	0
1	Src3	CacheMisses	215
1	Src4	CacheHits	0
1	Src4	CacheMisses	185
1	Src5	CacheHits	0
1	Src5	CacheMisses	152
1	Src6	CacheHits	0
1	Src6	CacheMisses	179
1	Src7	CacheHits	0
1	Src7	CacheMisses	188
1	Src8	CacheHits	0
1	Src8	CacheMisses	199
1	Src9	CacheHits	0
1	Src9	CacheMisses	198
1	Dst1	CacheHits	0
1	Dst1	CacheMisses	192
1	Dst2	CacheHits	0
1	Dst2	CacheMisses	190
1	Dst3	CacheHits	0
1	Dst3	CacheMisses	190
1	Dst4	CacheHits	0
1	Dst4	CacheMisses	160
1	Dst5	CacheHits	0
1	Dst5	CacheMisses	150
1	Dst6	CacheHits	0
1	Dst6	CacheMisses	176
1	Dst7	CacheHits	0
1	Dst7	CacheMisses	208
1	Dst8	CacheHits	0
1	Dst8	CacheMisses	224
1	Dst9	CacheHits	0
1	Dst9	CacheMisses	191
1.5	Rtr1	CacheHits	0
1.5	Rtr1	CacheMisses	605
1.5	Rtr2	CacheHits	0
1.5	Rtr2	CacheMisses	579
1.5	Rtr3	CacheHits	0
1.5	Rtr3	CacheMisses	532
1.5	Rtr7	CacheHits	0
1.5	Rtr7	CacheMisses	1704
1.5	Rtr4	CacheHits	942
1.5	Rtr4	CacheMisses	509
1.5	Rtr5	CacheHits	958
1.5	Rtr5	CacheMisses	561
1.5	Rtr6	CacheHits	891
1.5	Rtr6	CacheMisses	612
1.5	Src1	CacheHits	0
1.5	Src1	CacheMisses	207
1.5	Src2	CacheHits	0
1.5	Src2	CacheMisses	222
1.5	Src3	CacheHits	0
1.5	Src3	CacheMisses	168
1.5	Src4	CacheHits	0
1.5	Src4	CacheMisses	178
1.5	Src5	CacheHits	0
1.5	Src5	CacheMisses	229
1.5	Src6	CacheHits	0
1.5	Src6	CacheMisses	172
1.5	Src7	CacheHits	0
1.5	Src7	CacheMisses	195
1.5	Src8	CacheHits	0
1.5	Src8	CacheMisses	173
1.5	Src9	CacheHits	0
1.5	Src9	CacheMisses	164
1.5	Dst1	CacheHits	0
1.5	Dst1	CacheMisses	154
1.5	Dst2	CacheHits	0
1.5	Dst2	CacheMisses	167
1.5	Dst3	CacheHits	0
1.5	Dst3	CacheMisses	175
1.5	Dst4	CacheHits	0
1.5	Dst4	CacheMisses	172
1.5	Dst5	CacheHits	0
1.5	Dst5	CacheMisses	200
1.5	Dst6	CacheHits	0
1.5	Dst6	CacheMisses	176
1.5	Dst7	CacheHits	0
1.5	Dst7	CacheMisses	175
1.5	Dst8	CacheHits	0
1.5	Dst8	CacheMisses	222
1.5	Dst9	CacheHits	0
1.5	Dst9	CacheMisses	215
2	Rtr1	CacheHits	0
2	Rtr1	CacheMisses	618
2	Rtr2	CacheHits	0
2	Rtr2	CacheMisses	585
2	Rtr3	CacheHits	0
2	Rtr3	CacheMisses	567
2	Rtr7	CacheHits	0
2	Rtr7	CacheMisses	1792
2	Rtr4	CacheHits	907
2	Rtr4	CacheMisses	585
2	Rtr5	CacheHits	868
2	Rtr5	CacheMisses	607
2	Rtr6	CacheHits	814
2	Rtr6	CacheMisses	673
2	Src1	CacheHits	0
2	Src1	CacheMisses	222
2	Src2	CacheHits	0
2	Src2	CacheMisses	207
2	Src3	CacheHits	0
2	Src3	CacheMisses	194
2	Src4	CacheHits	0
2	Src4	CacheMisses	213
2	Src5	CacheHits	0
2	Src5	CacheMisses	180
2	Src6	CacheHits	0
2	Src6	CacheMisses	166
2	Src7	CacheHits	0
2	Src7	CacheMisses	210
2	Src8	CacheHits	0
2	Src8	CacheMisses	172
2	Src9	CacheHits	0
2	Src9	CacheMisses	183
2	Dst1	CacheHits	0
2	Dst1	CacheMisses	201
2	Dst2	CacheHits	0
2	Dst2	CacheMisses	182
2	Dst3	CacheHits	0
2	Dst3	CacheMisses	215
2	Dst4	CacheHits	0
2	Dst4	CacheMisses	188
2	Dst5	CacheHits	0
2	Dst5	CacheMisses	224
2	Dst6	CacheHits	0
2	Dst6	CacheMisses	199
2	Dst7	CacheHits	2
2	Dst7	CacheMisses	207
2	Dst8	CacheHits	63
2	Dst8	CacheMisses	168
2	Dst9	CacheHits	4
2	Dst9	CacheMisses	222
2.5	Rtr1	CacheHits	0
2.5	Rtr1	CacheMisses	610
2.5	Rtr2	CacheHits	0
2.5	Rtr2	CacheMisses	573
2.5	Rtr3	CacheHits	0
2.5	Rtr3	CacheMisses	615
2.5	Rtr7	CacheHits	0
2.5	Rtr7	CacheMisses	1806
2.5	Rtr4	CacheHits	907
2.5	Rtr4	CacheMisses	605
2.5	Rtr5	CacheHits	903
2.5	Rtr5	CacheMisses	581
2.5	Rtr6	CacheHits	787
2.5	Rtr6	CacheMisses	726
2.5	Src1	CacheHits	0
2.5	Src1	CacheMisses	208
2.5	Src2	CacheHits	0
2.5	Src2	CacheMisses	171
2.5	Src3	CacheHits	0
2.5	Src3	CacheMisses	218
2.5	Src4	CacheHits	0
2.5	Src4	CacheMisses	184
2.5	Src5	CacheHits	0
2.5	Src5	CacheMisses	219
2.5	Src6	CacheHits	0
2.5	Src6	CacheMisses	178
2.5	Src7	CacheHits	0
2.5	Src7	CacheMisses	257
2.5	Src8	CacheHits	0
2.5	Src8	CacheMisses	193
2.5	Src9	CacheHits	0
2.5	Src9	CacheMisses	168
2.5	Dst1	CacheHits	0
2.5	Dst1	CacheMisses	157
2.5	Dst2	CacheHits	0
2.5	Dst2	CacheMisses	191
2.5	Dst3	CacheHits	0
2.5	Dst3	CacheMisses	247
2.5	Dst4	CacheHits	0
2.5	Dst4	CacheMisses	165
2.5	Dst5	CacheHits	0
2.5	Dst5	CacheMisses	219
2.5	Dst6	CacheHits	0
2.5	Dst6	CacheMisses	206
2.5	Dst7	CacheHits	2
2.5	Dst7	CacheMisses	218
2.5	Dst8	CacheHits	89
2.5	Dst8	CacheMisses	210
2.5	Dst9	CacheHits	6
2.5	Dst9	CacheMisses	208
3	Rtr1	CacheHits	0
3	Rtr1	CacheMisses	703
3	Rtr2	CacheHits	0
3	Rtr2	CacheMisses	622
3	Rtr3	CacheHits	0
3	Rtr3	CacheMisses	589
3	Rtr7	CacheHits	0
3	Rtr7	CacheMisses	1909
3	Rtr4	CacheHits	917
3	Rtr4	CacheMisses	612
3	Rtr5	CacheHits	841
3	Rtr5	CacheMisses	627
3	Rtr6	CacheHits	645
3	Rtr6	CacheMisses	890
3	Src1	CacheHits	0
3	Src1	CacheMisses	242
3	Src2	CacheHits	0
3	Src2	CacheMisses	269
3	Src3	CacheHits	0
3	Src3	CacheMisses	201
3	Src4	CacheHits	0
3	Src4	CacheMisses	206
3	Src5	CacheHits	0
3	Src5	CacheMisses	213
3	Src6	CacheHits	0
3	Src6	CacheMisses	202
3	Src7	CacheHits	0
3	Src7	CacheMisses	163
3	Src8	CacheHits	0
3	Src8	CacheMisses	186
3	Src9	CacheHits	0
3	Src9	CacheMisses	234
3	Dst1	CacheHits	0
3	Dst1	CacheMisses	258
3	Dst2	CacheHits	2
3	Dst2	CacheMisses	179
3	Dst3	CacheHits	0
3	Dst3	CacheMisses	183
3	Dst4	CacheHits	0
3	Dst4	CacheMisses	214
3	Dst5	CacheHits	0
3	Dst5	CacheMisses	218
3	Dst6	CacheHits	2
3	Dst6	CacheMisses	182
3	Dst7	CacheHits	37
3	Dst7	CacheMisses	205
3	Dst8	CacheHits	87
3	Dst8	CacheMisses	269
3	Dst9	CacheHits	80
3	Dst9	CacheMisses	206
3.5	Rtr1	CacheHits	0
3.5	Rtr1	CacheMisses	534
3.5	Rtr2	CacheHits	0
3.5	Rtr2	CacheMisses	672
3.5	Rtr3	CacheHits	0
3.5	Rtr3	CacheMisses	658
3.5	Rtr7	CacheHits	0
3.5	Rtr7	CacheMisses	1852
3.5	Rtr4	CacheHits	812
3.5	Rtr4	CacheMisses	698
3.5	Rtr5	CacheHits	746
3.5	Rtr5	CacheMisses	742
3.5	Rtr6	CacheHits	607
3.5	Rtr6	CacheMisses	883
3.5	Src1	CacheHits	0
3.5	Src1	CacheMisses	135
3.5	Src2	CacheHits	0
3.5	Src2	CacheMisses	184
3.5	Src3	CacheHits	0
3.5	Src3	CacheMisses	233
3.5	Src4	CacheHits	0
3.5	Src4	CacheMisses	190
3.5	Src5	CacheHits	0
3.5	Src5	CacheMisses	266
3.5	Src6	CacheHits	0
3.5	Src6	CacheMisses	221
3.5	Src7	CacheHits	0
3.5	Src7	CacheMisses	220
3.5	Src8	CacheHits	0
3.5	Src8	CacheMisses	149
3.5	Src9	CacheHits	0
3.5	Src9	CacheMisses	283
3.5	Dst1	CacheHits	31
3.5	Dst1	CacheMisses	283
3.5	Dst2	CacheHits	5
3.5	Dst2	CacheMisses	160
3.5	Dst3	CacheHits	1
3.5	Dst3	CacheMisses	210
3.5	Dst4	CacheHits	5
3.5	Dst4	CacheMisses	228
3.5	Dst5	CacheHits	61
3.5	Dst5	CacheMisses	239
3.5	Dst6	CacheHits	5
3.5	Dst6	CacheMisses	198
3.5	Dst7	CacheHits	109
3.5	Dst7	CacheMisses	199
3.5	Dst8	CacheHits	134
3.5	Dst8	CacheMisses	141
3.5	Dst9	CacheHits	124
3.5	Dst9	CacheMisses	154
4	Rtr1	CacheHits	0
4	Rtr1	CacheMisses	533
4	Rtr2	CacheHits	0
4	Rtr2	CacheMisses	599
4	Rtr3	CacheHits	0
4	Rtr3	CacheMisses	602
4	Rtr7	CacheHits	0
4	Rtr7	CacheMisses	1735
4	Rtr4	CacheHits	849
4	Rtr4	CacheMisses	645
4	Rtr5	CacheHits	668
4	Rtr5	CacheMisses	811
4	Rtr6	CacheHits	639
4	Rtr6	CacheMisses	832
4	Src1	CacheHits	0
4	Src1	CacheMisses	205
4	Src2	CacheHits	0
4	Src2	CacheMisses	178
4	Src3	CacheHits	0
4	Src3	CacheMisses	134
4	Src4	CacheHits	0
4	Src4	CacheMisses	205
4	Src5	CacheHits	0
4	Src5	CacheMisses	155
4	Src6	CacheHits	0
4	Src6	CacheMisses	238
4	Src7	CacheHits	0
4	Src7	CacheMisses	220
4	Src8	CacheHits	0
4	Src8	CacheMisses	175
4	Src9	CacheHits	0
4	Src9	CacheMisses	216
4	Dst1	CacheHits	66
4	Dst1	CacheMisses	177
4	Dst2	CacheHits	2
4	Dst2	CacheMisses	171
4	Dst3	CacheHits	0
4	Dst3	CacheMisses	214
4	Dst4	CacheHits	96
4	Dst4	CacheMisses	239
4	Dst5	CacheHits	104
4	Dst5	CacheMisses	163
4	Dst6	CacheHits	5
4	Dst6	CacheMisses	208
4	Dst7	CacheHits	105
4	Dst7	CacheMisses	149
4	Dst8	CacheHits	64
4	Dst8	CacheMisses	221
4	Dst9	CacheHits	78
4	Dst9	CacheMisses	224
4.5	Rtr1	CacheHits	0
4.5	Rtr1	CacheMisses	650
4.5	Rtr2	CacheHits	0
4.5	Rtr2	CacheMisses	595
4.5	Rtr3	CacheHits	0
4.5	Rtr3	CacheMisses	564
4.5	Rtr7	CacheHits	0
4.5	Rtr7	CacheMisses	1825
4.5	Rtr4	CacheHits	829
4.5	Rtr4	CacheMisses	659
4.5	Rtr5	CacheHits	651
4.5	Rtr5	CacheMisses	833
4.5	Rtr6	CacheHits	556
4.5	Rtr6	CacheMisses	922
4.5	Src1	CacheHits	0
4.5	Src1	CacheMisses	258
4.5	Src2	CacheHits	0
4.5	Src2	CacheMisses	191
4.5	Src3	CacheHits	0
4.5	Src3	CacheMisses	199
4.5	Src4	CacheHits	0
4.5	Src4	CacheMisses	191
4.5	Src5	CacheHits	0
4.5	Src5	CacheMisses	219
4.5	Src6	CacheHits	0
4.5	Src6	CacheMisses	176
4.5	Src7	CacheHits	0
4.5	Src7	CacheMisses	206
4.5	Src8	CacheHits	0
4.5	Src8	CacheMisses	168
4.5	Src9	CacheHits	0
4.5	Src9	CacheMisses	183
4.5	Dst1	CacheHits	68
4.5	Dst1	CacheMisses	222
4.5	Dst2	CacheHits	2
4.5	Dst2	CacheMisses	166
4.5	Dst3	CacheHits	5
4.5	Dst3	CacheMisses	209
4.5	Dst4	CacheHits	118
4.5	Dst4	CacheMisses	137
4.5	Dst5	CacheHits	63
4.5	Dst5	CacheMisses	243
4.5	Dst6	CacheHits	36
4.5	Dst6	CacheMisses	227
4.5	Dst7	CacheHits	75
4.5	Dst7	CacheMisses	221
4.5	Dst8	CacheHits	114
4.5	Dst8	CacheMisses	191
4.5	Dst9	CacheHits	113
4.5	Dst9	CacheMisses	217
5	Rtr1	CacheHits	0
5	Rtr1	CacheMisses	646
5	Rtr2	CacheHits	0
5	Rtr2	CacheMisses	647
5	Rtr3	CacheHits	0
5	Rtr3	CacheMisses	608
5	Rtr7	CacheHits	0
5	Rtr7	CacheMisses	1899
5	Rtr4	CacheHits	657
5	Rtr4	CacheMisses	802
5	Rtr5	CacheHits	585
5	Rtr5	CacheMisses	938
5	Rtr6	CacheHits	631
5	Rtr6	CacheMisses	870
5	Src1	CacheHits	0
5	Src1	CacheMisses	140
5	Src2	CacheHits	0
5	Src2	CacheMisses	261
5	Src3	CacheHits	0
5	Src3	CacheMisses	259
5	Src4	CacheHits	0
5	Src4	CacheMisses	231
5	Src5	CacheHits	0
5	Src5	CacheMisses	230
5	Src6	CacheHits	0
5	Src6	CacheMisses	185
5	Src7	CacheHits	0
5	Src7	CacheMisses	199
5	Src8	CacheHits	0
5	Src8	CacheMisses	181
5	Src9	CacheHits	0
5	Src9	CacheMisses	218
5	Dst1	CacheHits	120
5	Dst1	CacheMisses	218
5	Dst2	CacheHits	6
5	Dst2	CacheMisses	177
5	Dst3	CacheHits	49
5	Dst3	CacheMisses	239
5	Dst4	CacheHits	59
5	Dst4	CacheMisses	224
5	Dst5	CacheHits	117
5	Dst5	CacheMisses	191
5	Dst6	CacheHits	110
5	Dst6	CacheMisses	232
5	Dst7	CacheHits	107
5	Dst7	CacheMisses	219
5	Dst8	CacheHits	73
5	Dst8	CacheMisses	214
5	Dst9	CacheHits	61
5	Dst9	CacheMisses	181
5.5	Rtr1	CacheHits	0
5.5	Rtr1	CacheMisses	481
5.5	Rtr2	CacheHits	0
5.5	Rtr2	CacheMisses	543
5.5	Rtr3	CacheHits	0
5.5	Rtr3	CacheMisses	584
5.5	Rtr7	CacheHits	0
5.5	Rtr7	CacheMisses	1591
5.5	Rtr4	CacheHits	679
5.5	Rtr4	CacheMisses	807
5.5	Rtr5	CacheHits	654
5.5	Rtr5	CacheMisses	853
5.5	Rtr6	CacheHits	655
5.5	Rtr6	CacheMisses	819
5.5	Src1	CacheHits	0
5.5	Src1	CacheMisses	243
5.5	Src2	CacheHits	0
5.5	Src2	CacheMisses	139
5.5	Src3	CacheHits	0
5.5	Src3	CacheMisses	113
5.5	Src4	CacheHits	0
5.5	Src4	CacheMisses	182
5.5	Src5	CacheHits	0
5.5	Src5	CacheMisses	137
5.5	Src6	CacheHits	0
5.5	Src6	CacheMisses	237
5.5	Src7	CacheHits	0
5.5	Src7	CacheMisses	243
5.5	Src8	CacheHits	0
5.5	Src8	CacheMisses	180
5.5	Src9	CacheHits	0
5.5	Src9	CacheMisses	169
5.5	Dst1	CacheHits	125
5.5	Dst1	CacheMisses	132
5.5	Dst2	CacheHits	3
5.5	Dst2	CacheMisses	177
5.5	Dst3	CacheHits	121
5.5	Dst3	CacheMisses	243
5.5	Dst4	CacheHits	96
5.5	Dst4	CacheMisses	237
5.5	Dst5	CacheHits	106
5.5	Dst5	CacheMisses	165
5.5	Dst6	CacheHits	117
5.5	Dst6	CacheMisses	139
5.5	Dst7	CacheHits	108
5.5	Dst7	CacheMisses	134
5.5	Dst8	CacheHits	117
5.5	Dst8	CacheMisses	156
5.5	Dst9	CacheHits	104
5.5	Dst9	CacheMisses	202
6	Rtr1	CacheHits	0
6	Rtr1	CacheMisses	614
6	Rtr2	CacheHits	0
6	Rtr2	CacheMisses	583
6	Rtr3	CacheHits	0
6	Rtr3	CacheMisses	555
6	Rtr7	CacheHits	0
6	Rtr7	CacheMisses	1768
6	Rtr4	CacheHits	776
6	Rtr4	CacheMisses	687
6	Rtr5	CacheHits	683
6	Rtr5	CacheMisses	817
6	Rtr6	CacheHits	637
6	Rtr6	CacheMisses	861
6	Src1	CacheHits	0
6	Src1	CacheMisses	160
6	Src2	CacheHits	0
6	Src2	CacheMisses	221
6	Src3	CacheHits	0
6	Src3	CacheMisses	204
6	Src4	CacheHits	0
6	Src4	CacheMisses	161
6	Src5	CacheHits	0
6	Src5	CacheMisses	231
6	Src6	CacheHits	0
6	Src6	CacheMisses	180
6	Src7	CacheHits	0
6	Src7	CacheMisses	223
6	Src8	CacheHits	0
6	Src8	CacheMisses	159
6	Src9	CacheHits	0
6	Src9	CacheMisses	179
6	Dst1	CacheHits	34
6	Dst1	CacheMisses	216
6	Dst2	CacheHits	4
6	Dst2	CacheMisses	160
6	Dst3	CacheHits	93
6	Dst3	CacheMisses	181
6	Dst4	CacheHits	99
6	Dst4	CacheMisses	137
6	Dst5	CacheHits	65
6	Dst5	CacheMisses	242
6	Dst6	CacheHits	72
6	Dst6	CacheMisses	204
6	Dst7	CacheHits	71
6	Dst7	CacheMisses	223
6	Dst8	CacheHits	70
6	Dst8	CacheMisses	251
6	Dst9	CacheHits	94
6	Dst9	CacheMisses	166
6.5	Rtr1	CacheHits	0
6.5	Rtr1	CacheMisses	693
6.5	Rtr2	CacheHits	0
6.5	Rtr2	CacheMisses	660
6.5	Rtr3	CacheHits	0
6.5	Rtr3	CacheMisses	576
6.5	Rtr7	CacheHits	0
6.5	Rtr7	CacheMisses	1923
6.5	Rtr4	CacheHits	841
6.5	Rtr4	CacheMisses	631
6.5	Rtr5	CacheHits	555
6.5	Rtr5	CacheMisses	966
6.5	Rtr6	CacheHits	532
6.5	Rtr6	CacheMisses	982
6.5	Src1	CacheHits	0
6.5	Src1	CacheMisses	224
6.5	Src2	CacheHits	0
6.5	Src2	CacheMisses	221
6.5	Src3	CacheHits	0
6.5	Src3	CacheMisses	265
6.5	Src4	CacheHits	0
6.5	Src4	CacheMisses	246
6.5	Src5	CacheHits	0
6.5	Src5	CacheMisses	252
6.5	Src6	CacheHits	0
6.5	Src6	CacheMisses	162
6.5	Src7	CacheHits	0
6.5	Src7	CacheMisses	200
6.5	Src8	CacheHits	0
6.5	Src8	CacheMisses	161
6.5	Src9	CacheHits	0
6.5	Src9	CacheMisses	215
6.5	Dst1	CacheHits	45
6.5	Dst1	CacheMisses	215
6.5	Dst2	CacheHits	1
6.5	Dst2	CacheMisses	161
6.5	Dst3	CacheHits	0
6.5	Dst3	CacheMisses	208
6.5	Dst4	CacheHits	69
6.5	Dst4	CacheMisses	205
6.5	Dst5	CacheHits	125
6.5	Dst5	CacheMisses	213
6.5	Dst6	CacheHits	118
6.5	Dst6	CacheMisses	246
6.5	Dst7	CacheHits	121
6.5	Dst7	CacheMisses	221
6.5	Dst8	CacheHits	133
6.5	Dst8	CacheMisses	176
6.5	Dst9	CacheHits	58
6.5	Dst9	CacheMisses	259
7	Rtr1	CacheHits	0
7	Rtr1	CacheMisses	511
7	Rtr2	CacheHits	0
7	Rtr2	CacheMisses	578
7	Rtr3	CacheHits	0
7	Rtr3	CacheMisses	675
7	Rtr7	CacheHits	0
7	Rtr7	CacheMisses	1769
7	Rtr4	CacheHits	783
7	Rtr4	CacheMisses	686
7	Rtr5	CacheHits	633
7	Rtr5	CacheMisses	893
7	Rtr6	CacheHits	664
7	Rtr6	CacheMisses	849
7	Src1	CacheHits	0
7	Src1	CacheMisses	233
7	Src2	CacheHits	0
7	Src2	CacheMisses	138
7	Src3	CacheHits	0
7	Src3	CacheMisses	126
7	Src4	CacheHits	0
7	Src4	CacheMisses	205
7	Src5	CacheHits	0
7	Src5	CacheMisses	144
7	Src6	CacheHits	0
7	Src6	CacheMisses	244
7	Src7	CacheHits	0
7	Src7	CacheMisses	228
7	Src8	CacheHits	0
7	Src8	CacheMisses	215
7	Src9	CacheHits	0
7	Src9	CacheMisses	218
7	Dst1	CacheHits	0
7	Dst1	CacheMisses	218
7	Dst2	CacheHits	5
7	Dst2	CacheMisses	236
7	Dst3	CacheHits	0
7	Dst3	CacheMisses	227
7	Dst4	CacheHits	91
7	Dst4	CacheMisses	244
7	Dst5	CacheHits	109
7	Dst5	CacheMisses	154
7	Dst6	CacheHits	124
7	Dst6	CacheMisses	158
7	Dst7	CacheHits	90
7	Dst7	CacheMisses	170
7	Dst8	CacheHits	89
7	Dst8	CacheMisses	183
7	Dst9	CacheHits	114
7	Dst9	CacheMisses	190
7.5	Rtr1	CacheHits	0
7.5	Rtr1	CacheMisses	627
7.5	Rtr2	CacheHits	0
7.5	Rtr2	CacheMisses	577
7.5	Rtr3	CacheHits	0
7.5	Rtr3	CacheMisses	659
7.5	Rtr7	CacheHits	0
7.5	Rtr7	CacheMisses	1858
7.5	Rtr4	CacheHits	630
7.5	Rtr4	CacheMisses	870
7.5	Rtr5	CacheHits	648
7.5	Rtr5	CacheMisses	841
7.5	Rtr6	CacheHits	620
7.5	Rtr6	CacheMisses	901
7.5	Src1	CacheHits	0
7.5	Src1	CacheMisses	132
7.5	Src2	CacheHits	0
7.5	Src2	CacheMisses	224
7.5	Src3	CacheHits	0
7.5	Src3	CacheMisses	276
7.5	Src4	CacheHits	0
7.5	Src4	CacheMisses	153
7.5	Src5	CacheHits	0
7.5	Src5	CacheMisses	242
7.5	Src6	CacheHits	0
7.5	Src6	CacheMisses	165
7.5	Src7	CacheHits	0
7.5	Src7	CacheMisses	165
7.5	Src8	CacheHits	0
7.5	Src8	CacheMisses	244
7.5	Src9	CacheHits	0
7.5	Src9	CacheMisses	267
7.5	Dst1	CacheHits	53
7.5	Dst1	CacheMisses	227
7.5	Dst2	CacheHits	119
7.5	Dst2	CacheMisses	204
7.5	Dst3	CacheHits	68
7.5	Dst3	CacheMisses	186
7.5	Dst4	CacheHits	105
7.5	Dst4	CacheMisses	128
7.5	Dst5	CacheHits	78
7.5	Dst5	CacheMisses	271
7.5	Dst6	CacheHits	70
7.5	Dst6	CacheMisses	200
7.5	Dst7	CacheHits	110
7.5	Dst7	CacheMisses	234
7.5	Dst8	CacheHits	89
7.5	Dst8	CacheMisses	224
7.5	Dst9	CacheHits	83
7.5	Dst9	CacheMisses	175
8	Rtr1	CacheHits	0
8	Rtr1	CacheMisses	586
8	Rtr2	CacheHits	0
8	Rtr2	CacheMisses	553
8	Rtr3	CacheHits	0
8	Rtr3	CacheMisses	511
8	Rtr7	CacheHits	0
8	Rtr7	CacheMisses	1677
8	Rtr4	CacheHits	685
8	Rtr4	CacheMisses	825
8	Rtr5	CacheHits	646
8	Rtr5	CacheMisses	859
8	Rtr6	CacheHits	663
8	Rtr6	CacheMisses	838
8	Src1	CacheHits	0
8	Src1	CacheMisses	207
8	Src2	CacheHits	0
8	Src2	CacheMisses	238
8	Src3	CacheHits	0
8	Src3	CacheMisses	132
8	Src4	CacheHits	0
8	Src4	CacheMisses	238
8	Src5	CacheHits	0
8	Src5	CacheMisses	134
8	Src6	CacheHits	0
8	Src6	CacheMisses	175
8	Src7	CacheHits	0
8	Src7	CacheMisses	232
8	Src8	CacheHits	0
8	Src8	CacheMisses	141
8	Src9	CacheHits	0
8	Src9	CacheMisses	124
8	Dst1	CacheHits	92
8	Dst1	CacheMisses	165
8	Dst2	CacheHits	104
8	Dst2	CacheMisses	160
8	Dst3	CacheHits	52
8	Dst3	CacheMisses	255
8	Dst4	CacheHits	71
8	Dst4	CacheMisses	212
8	Dst5	CacheHits	87
8	Dst5	CacheMisses	132
8	Dst6	CacheHits	117
8	Dst6	CacheMisses	238
8	Dst7	CacheHits	69
8	Dst7	CacheMisses	174
8	Dst8	CacheHits	113
8	Dst8	CacheMisses	202
8	Dst9	CacheHits	83
8	Dst9	CacheMisses	207
8.5	Rtr1	CacheHits	0
8.5	Rtr1	CacheMisses	611
8.5	Rtr2	CacheHits	0
8.5	Rtr2	CacheMisses	614
8.5	Rtr3	CacheHits	0
8.5	Rtr3	CacheMisses	661
8.5	Rtr7	CacheHits	0
8.5	Rtr7	CacheMisses	1856
8.5	Rtr4	CacheHits	602
8.5	Rtr4	CacheMisses	919
8.5	Rtr5	CacheHits	610
8.5	Rtr5	CacheMisses	879
8.5	Rtr6	CacheHits	547
8.5	Rtr6	CacheMisses	936
8.5	Src1	CacheHits	0
8.5	Src1	CacheMisses	255
8.5	Src2	CacheHits	0
8.5	Src2	CacheMisses	148
8.5	Src3	CacheHits	0
8.5	Src3	CacheMisses	234
8.5	Src4	CacheHits	0
8.5	Src4	CacheMisses	198
8.5	Src5	CacheHits	0
8.5	Src5	CacheMisses	204
8.5	Src6	CacheHits	0
8.5	Src6	CacheMisses	218
8.5	Src7	CacheHits	0
8.5	Src7	CacheMisses	201
8.5	Src8	CacheHits	0
8.5	Src8	CacheMisses	220
8.5	Src9	CacheHits	0
8.5	Src9	CacheMisses	236
8.5	Dst1	CacheHits	86
8.5	Dst1	CacheMisses	236
8.5	Dst2	CacheHits	74
8.5	Dst2	CacheMisses	241
8.5	Dst3	CacheHits	125
8.5	Dst3	CacheMisses	168
8.5	Dst4	CacheHits	111
8.5	Dst4	CacheMisses	218
8.5	Dst5	CacheHits	83
8.5	Dst5	CacheMisses	206
8.5	Dst6	CacheHits	107
8.5	Dst6	CacheMisses	158
8.5	Dst7	CacheHits	124
8.5	Dst7	CacheMisses	195
8.5	Dst8	CacheHits	115
