Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
0.10902	Src5	0	19	LastDelay	0.090131	90131	1	4
0.10902	Src5	0	19	FullDelay	0.090131	90131	1	4
0.10902	Src7	0	21	LastDelay	0.0893432	89343.2	1	4
0.10902	Src7	0	21	FullDelay	0.0893432	89343.2	1	4
0.109867	Src1	0	20	LastDelay	0.0899138	89913.8	1	4
0.109867	Src1	0	20	FullDelay	0.0899138	89913.8	1	4
0.109867	Src6	0	16	LastDelay	0.0899973	89997.3	1	4
0.109867	Src6	0	16	FullDelay	0.0899973	89997.3	1	4
0.109867	Src9	0	23	LastDelay	0.0898464	89846.4	1	4
0.109867	Src9	0	23	FullDelay	0.0898464	89846.4	1	4
0.110714	Src1	0	21	LastDelay	0.0897283	89728.3	1	4
0.110714	Src1	0	21	FullDelay	0.0897283	89728.3	1	4
0.110714	Src5	0	22	LastDelay	0.0894386	89438.6	1	4
0.110714	Src5	0	22	FullDelay	0.0894386	89438.6	1	4
0.110714	Src8	0	22	LastDelay	0.0903128	90312.8	1	4
0.110714	Src8	0	22	FullDelay	0.0903128	90312.8	1	4
0.111562	Src3	0	26	LastDelay	0.0901388	90138.8	1	4
0.111562	Src3	0	26	FullDelay	0.0901388	90138.8	1	4
0.111562	Src6	0	17	LastDelay	0.0902277	90227.7	1	4
0.111562	Src6	0	17	FullDelay	0.0902277	90227.7	1	4
0.111562	Src9	0	25	LastDelay	0.08997	89970	1	4
0.111562	Src9	0	25	FullDelay	0.08997	89970	1	4
0.112409	Src2	0	24	LastDelay	0.089976	89976	1	4
0.112409	Src2	0	24	FullDelay	0.089976	89976	1	4
0.112409	Src6	0	18	LastDelay	0.0903084	90308.4	1	4
0.112409	Src6	0	18	FullDelay	0.0903084	90308.4	1	4
0.112409	Src8	0	25	LastDelay	0.0899451	89945.1	1	4
0.112409	Src8	0	25	FullDelay	0.0899451	89945.1	1	4
0.113256	Src3	0	28	LastDelay	0.0901147	90114.7	1	4
0.113256	Src3	0	28	FullDelay	0.0901147	90114.7	1	4
0.113256	Src4	0	22	LastDelay	0.0903161	90316.1	1	4
